Date,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth,Money,Other
1988-05,-0.0026,0.0096,-0.0005,-0.0040999999999999995,-0.012199999999999999,-0.0139,0.023399999999999997,0.0362,-0.0141,-0.0037,0.019799999999999998,-0.0141
1988-06,0.0337,0.0783,0.0783,-0.0208,0.0693,0.09519999999999999,0.0291,0.0323,0.0644,0.0278,0.0554,0.0717
1988-07,0.0131,0.001,-0.0192,0.0359,-0.0322,-0.0495,0.0015,-0.0022,-0.009300000000000001,0.0051,0.0025,-0.0209
1988-08,-0.0034000000000000002,-0.0638,-0.04650000000000001,-0.015,-0.037599999999999995,-0.0815,-0.028999999999999998,-0.0012,-0.0226,-0.0108,-0.0002,-0.024900000000000002
1988-09,0.0669,0.0366,0.0369,-0.024700000000000003,0.0301,0.028999999999999998,0.0707,0.026699999999999998,0.0814,0.037599999999999995,0.0388,0.0436
1988-10,0.0833,0.0321,0.006500000000000001,0.0189,0.0102,-0.0008,0.0297,0.025099999999999997,0.0139,0.0126,-0.002,0.0039000000000000003
1988-11,-0.012199999999999999,-0.0088,-0.0202,-0.0029,-0.026099999999999998,-0.0304,0.0005,-0.005,-0.027000000000000003,-0.0213,-0.026000000000000002,-0.013600000000000001
1988-12,0.0327,0.0039000000000000003,0.0246,0.0183,0.0483,0.0463,0.0125,0.0104,0.0159,0.0176,-0.0016,0.0287
1989-01,0.055999999999999994,0.0741,0.0662,0.0626,0.0949,0.071,0.0836,0.026699999999999998,0.061799999999999994,0.0681,0.0674,0.0708
1989-02,-0.0127,-0.027999999999999997,-0.0203,-0.0128,-0.0227,-0.0374,-0.0137,-0.0178,-0.0187,-0.0124,-0.0040999999999999995,-0.0073
1989-03,0.057,-0.0159,0.005,0.038900000000000004,0.0282,-0.053899999999999997,0.0529,0.0055000000000000005,0.0263,0.049100000000000005,0.0482,0.0144
1989-04,0.057999999999999996,0.0033,0.0548,0.024900000000000002,0.050199999999999995,0.052000000000000005,0.09539999999999998,0.0397,0.0535,0.054299999999999994,0.0385,0.059699999999999996
1989-05,0.0493,0.018600000000000002,0.0435,0.027000000000000003,0.021099999999999997,0.0239,0.0592,0.0528,0.0528,0.0337,0.0406,0.0453
1989-06,0.0144,0.014499999999999999,-0.0311,-0.0101,-0.0161,-0.0321,0.0018,0.0342,-0.0213,-0.029500000000000002,0.009300000000000001,0.005
1989-07,0.11900000000000001,0.0524,0.0779,0.037599999999999995,0.0721,0.0296,0.0913,0.0581,0.0917,0.13570000000000002,0.0809,0.0808
1989-08,-0.019799999999999998,0.0489,0.0341,0.0352,0.0676,0.0252,0.008,-0.008,0.026099999999999998,0.004,0.0199,0.053899999999999997
1989-09,-0.005699999999999999,-0.0466,-0.0218,0.013500000000000002,-0.035,-0.0281,0.0403,0.0048,-0.0235,0.023399999999999997,0.0209,0.0023
1989-10,-0.0245,-0.057300000000000004,-0.045899999999999996,0.0075,-0.0374,-0.0447,-0.0196,0.0101,-0.0403,0.0037,-0.0409,-0.0623
1989-11,0.0169,-0.011200000000000002,0.0334,0.039900000000000005,0.0241,-0.0203,0.021099999999999997,0.032400000000000005,0.012199999999999999,0.045599999999999995,-0.005,0.0076
1989-12,0.0139,-0.013500000000000002,0.0229,0.06,0.045700000000000005,-0.0102,0.058499999999999996,0.048,0.012199999999999999,0.0104,-0.025099999999999997,0.0005
1990-01,-0.0947,-0.0352,-0.056600000000000004,-0.042800000000000005,-0.0785,-0.0144,-0.1304,-0.0535,-0.0641,-0.073,-0.0962,-0.07629999999999999
1990-02,-0.0055000000000000005,0.050499999999999996,0.0274,0.0311,0.0213,0.0395,-0.0026,0.0021,0.019299999999999998,-0.0208,0.022799999999999997,0.0304
1990-03,0.0463,0.0288,0.0455,-0.0059,0.022099999999999998,0.04650000000000001,0.042199999999999994,-0.0075,0.0516,0.038,-0.016,0.0176
1990-04,-0.0017000000000000001,-0.0408,-0.03,-0.0358,-0.0217,-0.0196,-0.0329,-0.0552,-0.0208,0.0034000000000000002,-0.04190000000000001,-0.021
1990-05,0.0909,0.0775,0.07769999999999999,0.0605,0.0898,0.1242,0.092,0.054299999999999994,0.1153,0.1281,0.0926,0.0908
1990-06,0.0208,-0.022099999999999998,-0.0055000000000000005,-0.0204,-0.005600000000000001,-0.0134,-0.047400000000000005,0.0075,0.015300000000000001,0.044199999999999996,-0.0189,-0.0139
1990-07,-0.0079,-0.0345,-0.0006,0.083,0.0078000000000000005,-0.0767,-0.044199999999999996,0.009000000000000001,-0.0414,0.026699999999999998,-0.0472,-0.0166
1990-08,-0.0737,-0.1424,-0.11800000000000001,-0.013000000000000001,-0.1249,-0.1199,-0.1038,-0.0664,-0.1204,-0.0665,-0.1099,-0.11869999999999999
1990-09,-0.0407,-0.1063,-0.08539999999999999,-0.016200000000000003,-0.0668,-0.0653,0.0182,0.0048,-0.0877,-0.0432,-0.1142,-0.076
1990-10,0.025,-0.0329,-0.0375,-0.0397,0.0248,-0.0318,0.0302,0.0722,-0.0304,0.0146,-0.0716,-0.053899999999999997
1990-11,0.06559999999999999,0.0417,0.0676,0.016200000000000003,0.0876,0.11019999999999999,0.0212,0.0231,0.1043,0.0968,0.1429,0.050300000000000004
1990-12,0.044000000000000004,-0.0040999999999999995,0.054000000000000006,-0.0204,0.0388,0.0409,0.0151,0.0079,0.033,0.0287,0.0554,0.0538
1991-01,0.051,0.0737,0.0794,-0.0203,0.0258,0.1508,0.0002,-0.0137,0.09390000000000001,0.0478,0.0722,0.0771
1991-02,0.10310000000000001,0.1027,0.0588,0.08560000000000001,0.0574,0.059800000000000006,0.030299999999999997,0.0484,0.08349999999999999,0.1016,0.1082,0.08039999999999999
1991-03,0.0482,0.012199999999999999,0.015300000000000001,0.0129,0.0113,0.0023,0.023,0.0172,0.086,0.062400000000000004,0.0583,-0.017
1991-04,-0.009899999999999999,-0.022799999999999997,-0.0023,0.024,0.0225,-0.0277,0.0113,-0.0005,0.0202,-0.0121,0.0178,0.0055000000000000005
1991-05,0.0361,0.14880000000000002,0.0747,-0.014199999999999999,0.0789,0.0371,-0.0146,0.0015,0.07719999999999999,0.0447,0.0467,0.0552
1991-06,-0.0496,-0.0449,-0.0415,-0.0366,-0.0452,-0.08869999999999999,-0.0149,-0.023700000000000002,-0.0431,-0.04190000000000001,-0.053399999999999996,-0.0507
1991-07,0.057699999999999994,-0.0042,0.022099999999999998,0.050300000000000004,0.0513,0.047599999999999996,0.0311,0.039900000000000005,0.053099999999999994,0.0851,0.0575,0.0275
1991-08,0.0548,-0.0215,0.0202,0.0163,0.0152,0.0282,0.0066,0.0352,0.036000000000000004,0.029500000000000002,0.0446,0.0073
1991-09,-0.032400000000000005,-0.026699999999999998,-0.024900000000000002,-0.0068000000000000005,-0.0191,-0.0151,0.0037,0.037200000000000004,-0.0316,-0.0033,-0.0025,-0.0152
1991-10,-0.0054,-0.0199,0.0168,0.0206,0.0103,0.021099999999999997,0.019299999999999998,0.0125,-0.0194,0.0653,0.020499999999999997,0.0268
1991-11,-0.0042,-0.0802,-0.0581,-0.0775,-0.050300000000000004,-0.0431,-0.0475,0.019,-0.012,-0.0253,-0.052199999999999996,-0.0583
1991-12,0.1477,0.0761,0.1164,0.0215,0.1144,0.0933,0.09849999999999999,0.0501,0.1304,0.166,0.13369999999999999,0.1139
1992-01,-0.031200000000000002,0.105,0.0204,-0.041299999999999996,0.028999999999999998,0.0639,-0.0288,-0.045700000000000005,0.0028000000000000004,-0.054400000000000004,0.008,0.0463
1992-02,0.0105,0.12359999999999999,0.024900000000000002,-0.0054,0.015700000000000002,0.0383,-0.014499999999999999,-0.0124,0.0264,-0.0274,0.0292,0.0337
1992-03,-0.0151,0.008,-0.019799999999999998,-0.027200000000000002,0.0064,-0.0507,-0.0087,-0.0053,-0.013600000000000001,-0.0553,-0.009000000000000001,-0.0483
1992-04,0.0076,0.0795,0.0207,0.0946,0.0508,-0.0087,0.071,0.0269,-0.0351,-0.023,0.0095,-0.0014000000000000002
1992-05,0.0131,-0.019299999999999998,-0.0066,0.0315,-0.005,0.0016,-0.026099999999999998,0.0254,0.0024,0.0111,0.025099999999999997,-0.0079
1992-06,-0.0281,0.0218,-0.0213,-0.035,-0.0556,-0.0404,0.0149,0.0054,-0.0192,-0.0478,0.0121,-0.0285
1992-07,0.0467,0.003,0.019,0.0528,0.0513,0.028900000000000002,0.0546,0.0673,0.0383,0.0579,0.0345,0.0232
1992-08,0.0087,-0.09609999999999999,-0.0301,0.0255,-0.0463,-0.0437,-0.0097,-0.004699999999999999,-0.005,-0.0346,-0.033,-0.0385
1992-09,0.0106,0.001,0.0203,0.0013,0.0125,0.0334,0.0191,0.0083,0.0408,-0.048600000000000004,0.033,0.0374
1992-10,-0.008199999999999999,-0.0002,0.0032,-0.035,0.023700000000000002,0.019799999999999998,-0.0055000000000000005,-0.0042,0.0436,0.0334,0.0281,0.0332
1992-11,0.0362,0.0858,0.047,-0.0271,0.0231,0.06559999999999999,0.0388,-0.0023,0.0708,0.0484,0.0658,0.0507
1992-12,0.0005,0.0335,0.0207,0.0199,0.0008,0.0003,0.0564,0.0271,0.0060999999999999995,-0.013500000000000002,0.046,0.0189
1993-01,-0.008,0.0958,0.014499999999999999,0.0278,-0.0271,0.0482,0.013300000000000001,0.0246,0.0009,-0.0687,0.037200000000000004,0.025
1993-02,-0.021400000000000002,-0.003,0.015600000000000001,0.0602,0.0207,-0.004699999999999999,0.055999999999999994,0.0623,-0.0148,-0.0901,0.0091,-0.0105
1993-03,0.0,0.054000000000000006,0.026099999999999998,0.0409,0.0125,0.0227,0.0335,0.0176,0.0278,0.0073,0.043,0.0252
1993-04,-0.0932,0.024399999999999998,-0.0048,0.011000000000000001,0.0126,-0.0356,-0.0288,-0.0015,-0.0809,0.0129,-0.0378,-0.0206
1993-05,0.026699999999999998,0.011000000000000001,0.027999999999999997,0.0182,0.0129,0.0875,0.0416,-0.0004,0.0587,0.036000000000000004,0.004,0.046799999999999994
1993-06,-0.0069,0.0345,0.004699999999999999,-0.0111,-0.020099999999999996,-0.0053,0.0464,0.0319,-0.028900000000000002,-0.0298,0.0391,-0.0143
1993-07,-0.0236,0.0149,0.0022,0.004699999999999999,-0.009000000000000001,-0.0385,0.021400000000000002,0.0194,0.0073,-0.059800000000000006,0.0241,0.0115
1993-08,0.043,0.004699999999999999,0.039,0.042800000000000005,0.024700000000000003,0.0658,0.0525,0.037000000000000005,0.0393,0.030299999999999997,0.031200000000000002,0.0436
1993-09,-0.0184,0.01,-0.0171,0.0134,-0.0232,0.0118,-0.0048,-0.0064,-0.0038,0.0084,0.023799999999999998,0.0028000000000000004
1993-10,0.0604,0.07730000000000001,0.0235,-0.0197,0.0487,0.016200000000000003,0.0242,-0.0197,0.045899999999999996,0.0593,-0.0379,0.0148
1993-11,0.0069,0.0067,0.0123,-0.0599,0.0161,-0.0017000000000000001,-0.0596,-0.0552,0.0076,0.0098,-0.0384,-0.0044
1993-12,0.0147,0.0444,0.042199999999999994,0.006,0.0264,0.0298,-0.0053,0.0161,-0.018799999999999997,0.0232,0.0225,0.0316
1994-01,-0.0040999999999999995,0.0717,0.0412,0.048799999999999996,0.066,0.0464,0.0217,-0.012,0.011000000000000001,0.0174,0.041100000000000005,0.0492
1994-02,-0.0127,-0.0443,-0.0064,-0.0296,-0.0075,0.0175,-0.055,-0.049800000000000004,0.018799999999999997,-0.0542,-0.0403,-0.0342
1994-03,-0.0404,-0.06480000000000001,-0.0443,-0.0358,-0.0434,-0.038,-0.0361,-0.0394,-0.0484,-0.0675,-0.032400000000000005,-0.0666
1994-04,0.0123,-0.0059,-0.0139,0.04190000000000001,0.034300000000000004,-0.015,0.0159,0.0213,0.0021,0.0225,0.025099999999999997,-0.0132
1994-05,-0.013500000000000002,-0.0264,0.0194,0.009399999999999999,0.0227,0.0209,0.0163,-0.0536,-0.0181,0.0431,0.0436,-0.0015
1994-06,-0.019,-0.0342,-0.0232,-0.027000000000000003,-0.032400000000000005,-0.0513,0.0062,-0.0315,-0.0263,-0.0342,-0.0258,-0.0273
1994-07,0.0292,0.0348,0.048499999999999995,0.0325,0.0398,0.0379,0.031,0.0519,0.009399999999999999,0.011000000000000001,0.0281,0.0241
1994-08,0.0605,-0.0004,0.0385,-0.001,0.0678,0.0922,0.0102,0.0066,0.0441,0.10869999999999999,0.0354,0.0334
1994-09,-0.0032,-0.0506,-0.0182,-0.021,-0.0128,-0.0039000000000000003,-0.0115,-0.0279,-0.0232,0.0171,-0.047599999999999996,-0.0282
1994-10,0.022000000000000002,-0.0174,0.0018,0.07400000000000001,0.014499999999999999,0.071,-0.0013,0.0159,0.013000000000000001,0.0091,0.0032,-0.0058
1994-11,-0.0167,-0.0507,-0.0525,-0.048600000000000004,-0.0554,-0.0209,-0.0542,0.0028000000000000004,-0.0342,0.0043,-0.0536,-0.0472
1994-12,0.013300000000000001,0.0388,0.0455,-0.009899999999999999,0.027200000000000002,0.024700000000000003,0.0086,0.0034999999999999996,-0.027000000000000003,0.005699999999999999,0.0134,0.0155
1995-01,0.0181,-0.0575,-0.0021,0.0037,-0.0087,-0.008,0.0416,0.0622,0.0159,0.060599999999999994,0.056299999999999996,0.0229
1995-02,0.0294,0.0512,0.0587,0.045,0.04769999999999999,0.0668,0.0151,0.008199999999999999,0.026600000000000002,0.0232,0.049100000000000005,0.0471
1995-03,0.0276,0.0143,0.0321,0.0528,0.0425,0.0458,0.0024,-0.0175,0.0362,0.0277,0.0118,0.036699999999999997
1995-04,0.019,0.0144,0.026600000000000002,0.0222,0.0362,0.08259999999999999,0.016200000000000003,0.023799999999999998,-0.0172,0.03,0.0179,0.0174
1995-05,0.0475,0.048,0.0313,0.0408,0.0338,0.029300000000000003,0.0091,0.0604,0.026699999999999998,0.0163,0.0622,0.0008
1995-06,0.0168,0.0075,0.026699999999999998,-0.030699999999999998,0.0075,0.09720000000000001,0.0387,-0.0046,0.049400000000000006,0.044800000000000006,0.0177,0.034300000000000004
1995-07,0.0115,0.0246,0.045899999999999996,0.0229,0.0123,0.0771,0.0507,-0.0037,0.035699999999999996,0.0547,0.04190000000000001,0.0613
1995-08,0.0064,0.0079,-0.0029,-0.0158,-0.0003,0.0,0.0438,0.009899999999999999,-0.0271,0.0103,0.052000000000000005,0.0023
1995-09,0.0673,-0.0064,0.015,0.0129,0.0407,0.0126,0.0575,0.063,0.028900000000000002,0.0738,0.057699999999999994,0.0115
1995-10,0.0054,-0.049,-0.026699999999999998,-0.0026,-0.0259,0.0149,0.0015,0.0148,-0.0548,0.0103,-0.0192,-0.0218
1995-11,0.0452,0.055,0.064,0.0479,0.0646,-0.0046,0.0279,0.0158,0.061399999999999996,0.0493,0.0674,0.0436
1995-12,0.0151,0.030600000000000002,0.019,0.057999999999999996,0.0048,-0.0412,0.0412,0.051,-0.0084,0.058899999999999994,0.0124,0.0053
1996-01,0.026099999999999998,0.0347,0.0273,-0.0040999999999999995,0.047599999999999996,0.019799999999999998,0.022799999999999997,0.018600000000000002,-0.003,0.0605,0.0383,0.0259
1996-02,0.0322,0.0203,0.005600000000000001,0.0102,0.0173,0.0633,-0.023799999999999998,-0.026699999999999998,0.0441,-0.011200000000000002,0.0212,0.022799999999999997
1996-03,-0.0084,0.0434,0.0288,0.0501,0.0475,-0.0335,-0.020099999999999996,-0.0052,0.059699999999999996,0.0021,0.0102,0.0395
1996-04,0.0017000000000000001,0.036000000000000004,0.024900000000000002,0.0345,-0.0033,0.09699999999999999,0.0288,-0.026600000000000002,0.042699999999999995,-0.0060999999999999995,-0.0105,0.036699999999999997
1996-05,0.0655,0.022400000000000003,0.028900000000000002,0.0052,0.0078000000000000005,0.0388,-0.0002,0.0132,0.043899999999999995,0.0391,0.0143,0.0172
1996-06,0.032,-0.0483,-0.0033,0.0097,-0.0067,-0.0473,0.0055000000000000005,0.0527,-0.0171,-0.0025,0.0069,-0.0263
1996-07,-0.0405,-0.0454,-0.0446,-0.0463,-0.028300000000000002,-0.0739,-0.0849,-0.0581,-0.0762,-0.0625,-0.0245,-0.0855
1996-08,-0.008100000000000001,0.0301,0.0345,0.0294,0.024,0.0438,-0.0132,0.028900000000000002,0.060700000000000004,0.0431,0.0425,0.031200000000000002
1996-09,0.0375,0.0137,0.058899999999999994,0.0401,0.068,0.10710000000000001,0.016200000000000003,0.0068000000000000005,0.0368,0.0736,0.0583,0.0317
1996-10,0.0155,0.0322,0.0144,0.0596,0.0218,-0.0187,-0.0031,0.0361,-0.0229,-0.0085,0.0546,-0.0022
1996-11,0.0516,0.0604,0.061900000000000004,0.0554,0.057699999999999994,0.12,0.054900000000000004,0.026000000000000002,0.0311,0.0661,0.08380000000000001,0.0479
1996-12,0.005,-0.0226,0.001,0.0079,-0.0158,-0.0277,0.028999999999999998,0.0013,-0.034300000000000004,-0.0262,-0.016399999999999998,-0.0227
1997-01,0.0575,0.029900000000000003,0.0391,0.0435,0.049,0.0929,0.0229,0.0092,0.001,0.09570000000000001,0.06559999999999999,0.0443
1997-02,0.0415,0.0055000000000000005,0.0026,-0.0574,0.0173,-0.07400000000000001,0.025699999999999997,-0.005699999999999999,0.0316,0.009300000000000001,0.0393,-0.015600000000000001
1997-03,-0.0524,-0.0332,-0.038900000000000004,0.052300000000000006,-0.029900000000000003,-0.0564,-0.0783,-0.0279,-0.014499999999999999,-0.0748,-0.0653,-0.0368
1997-04,0.053099999999999994,0.0381,0.053200000000000004,0.0003,0.054900000000000004,0.0774,0.024900000000000002,-0.0139,0.021099999999999997,0.060700000000000004,0.0602,0.0226
1997-05,0.0593,0.063,0.08449999999999999,0.0732,0.0621,0.1015,0.06559999999999999,0.0363,0.0603,0.0701,0.0567,0.0725
1997-06,0.0358,0.0335,0.052000000000000005,0.0128,0.052199999999999996,0.0141,0.0346,0.031400000000000004,0.051,0.08869999999999999,0.06,0.027999999999999997
1997-07,0.0334,0.0746,0.0708,0.07429999999999999,0.0745,0.1602,0.0225,0.028300000000000002,0.078,0.021,0.1051,0.0536
1997-08,-0.0641,0.0123,-0.0471,0.0029,-0.0728,-0.013999999999999999,-0.0241,-0.0116,-0.0252,-0.061,-0.0562,-0.018600000000000002
1997-09,0.0554,0.0519,0.0387,0.0625,0.0208,0.0341,0.0965,0.0462,0.053,0.0661,0.0821,0.0742
1997-10,-0.0315,-0.0337,-0.0669,-0.0202,-0.035,-0.08259999999999999,0.0288,0.0089,-0.0197,0.0009,-0.021099999999999997,-0.05
1997-11,0.0646,-0.014199999999999999,0.0382,-0.0348,0.0528,0.014499999999999999,0.10679999999999999,0.0718,0.053099999999999994,0.0277,0.0354,0.0105
1997-12,0.0377,0.0363,-0.010700000000000001,-0.0146,0.0179,-0.0424,0.0416,0.0801,-0.0015,0.0352,0.0579,0.032400000000000005
1998-01,-0.0273,0.0049,0.0172,-0.056600000000000004,-0.0194,0.0529,0.0509,-0.0438,0.009000000000000001,0.056600000000000004,-0.0264,0.0017000000000000001
1998-02,0.0496,0.1229,0.0653,0.0679,0.08560000000000001,0.10300000000000001,0.0241,0.0264,0.1038,0.0553,0.0891,0.0616
1998-03,0.0588,0.061799999999999994,0.051500000000000004,0.048,0.0392,0.013000000000000001,0.1009,0.067,0.0679,0.0358,0.058899999999999994,0.0587
1998-04,-0.032400000000000005,0.018000000000000002,0.011200000000000002,0.0374,0.0147,0.052199999999999996,-0.0321,-0.024900000000000002,-0.0063,0.0191,0.0209,0.0171
1998-05,0.011000000000000001,0.061500000000000006,-0.0383,-0.042699999999999995,0.0097,-0.0705,-0.0182,-0.0109,0.0212,-0.025,-0.023,-0.0557
1998-06,0.0414,0.011200000000000002,-0.0116,-0.0124,0.0031,0.0877,0.029300000000000003,0.03,0.0526,0.062,0.037000000000000005,0.011699999999999999
1998-07,-0.0414,-0.0104,-0.048499999999999995,-0.0649,-0.0805,0.0055000000000000005,0.0382,-0.0541,-0.0292,-0.0026,-0.0116,-0.0369
1998-08,-0.131,-0.18960000000000002,-0.1564,-0.1039,-0.1082,-0.17679999999999998,-0.12359999999999999,0.0196,-0.142,-0.12369999999999999,-0.21969999999999998,-0.1949
1998-09,0.0126,0.008,0.0191,0.1295,-0.024700000000000003,0.1512,0.1027,0.0817,0.0148,0.1209,0.024300000000000002,0.0521
1998-10,0.1099,0.1063,0.11199999999999999,0.0116,0.11460000000000001,0.0625,0.0674,-0.0177,0.1069,0.0383,0.0909,0.056600000000000004
1998-11,0.0641,0.0524,0.0405,0.0060999999999999995,0.0213,0.11689999999999999,0.0366,0.013300000000000001,0.0946,0.061900000000000004,0.061900000000000004,0.0559
1998-12,0.0033,0.0374,0.0329,-0.0124,0.0002,0.1519,0.1439,0.0286,0.0922,0.049400000000000006,0.031200000000000002,0.0432
1999-01,-0.0347,0.049,0.0226,-0.049699999999999994,-0.0395,0.1512,0.0913,-0.0625,0.0218,0.0028000000000000004,0.0033,0.030299999999999997
1999-02,-0.039900000000000005,-0.045,-0.030899999999999997,-0.0326,0.0067,-0.1157,-0.028900000000000002,-0.0363,-0.0134,0.0017000000000000001,0.0063,-0.0209
1999-03,-0.0203,-0.0037,0.0455,0.1528,0.0575,0.08539999999999999,-0.0068000000000000005,-0.016399999999999998,0.027000000000000003,0.025099999999999997,0.0297,0.0048
1999-04,0.0391,0.0941,0.087,0.1577,0.1149,0.0226,0.0775,0.0735,0.0038,-0.0553,0.0635,0.078
1999-05,0.0137,-0.0447,-0.0291,-0.031,-0.0435,-0.0083,0.0066,0.0673,-0.0298,-0.0203,-0.0384,-0.04
1999-06,0.0026,0.009300000000000001,0.058499999999999996,-0.0148,0.009000000000000001,0.1159,0.0588,-0.0449,0.08070000000000001,0.0443,0.028300000000000002,0.0374
1999-07,-0.024399999999999998,-0.0603,-0.0149,0.016399999999999998,-0.0026,-0.0171,-0.0172,-0.0058,-0.05,-0.044000000000000004,-0.057300000000000004,-0.0672
1999-08,-0.045899999999999996,0.006,-0.0034999999999999996,0.0192,-0.0101,0.055,-0.0825,0.0058,-0.0596,0.037599999999999995,-0.0512,-0.0479
1999-09,-0.0691,-0.0837,-0.015600000000000001,-0.039599999999999996,-0.0751,-0.0003,0.04650000000000001,-0.042800000000000005,0.0127,-0.0707,-0.0558,-0.0127
1999-10,0.066,0.046,0.049400000000000006,-0.015700000000000002,0.0797,0.0301,0.083,0.0216,0.0321,0.1073,0.1402,0.0262
1999-11,-0.011000000000000001,-0.022000000000000002,-0.0151,0.0381,0.0052,0.1275,0.0461,-0.0736,0.0415,0.0152,-0.0365,0.019799999999999998
1999-12,-0.0264,0.0275,0.12050000000000001,0.0063,0.054000000000000006,0.2076,0.0453,-0.023700000000000002,0.0676,-0.0562,-0.0108,0.10300000000000001
2000-01,-0.0472,-0.013300000000000001,-0.0876,0.0128,-0.0837,-0.0528,-0.0385,0.0554,-0.1101,0.07629999999999999,-0.0449,-0.0513
2000-02,-0.06269999999999999,-0.08810000000000001,-0.0154,-0.055999999999999994,-0.10189999999999999,0.1794,-0.0369,-0.0707,-0.0395,-0.025099999999999997,-0.08800000000000001,-0.017
2000-03,0.07429999999999999,0.10890000000000001,0.1106,0.1192,-0.0388,0.042199999999999994,0.0827,0.058899999999999994,0.13390000000000002,-0.0003,0.16949999999999998,0.0521
2000-04,-0.0196,0.08689999999999999,0.018000000000000002,-0.0231,0.0019,-0.1052,-0.0833,0.0742,-0.044800000000000006,0.0504,-0.0369,-0.0033
2000-05,0.071,-0.1231,-0.0269,0.09390000000000001,0.0197,-0.10859999999999999,-0.09970000000000001,0.039599999999999996,-0.028300000000000002,0.037200000000000004,0.049699999999999994,-0.0202
2000-06,0.0218,-0.08990000000000001,-0.002,-0.050499999999999996,-0.051399999999999994,0.1261,0.039900000000000005,-0.046799999999999994,-0.022099999999999998,0.1099,-0.042800000000000005,0.0123
2000-07,0.0072,0.0473,-0.017,-0.0268,-0.0091,-0.0516,-0.0674,0.0387,-0.012199999999999999,-0.06509999999999999,0.0863,-0.0034999999999999996
2000-08,-0.0208,0.054400000000000004,0.09699999999999999,0.0875,0.0232,0.127,-0.0149,0.1166,-0.024,0.035,0.1011,0.0755
2000-09,0.0373,-0.0416,-0.0776,0.045599999999999995,-0.0078000000000000005,-0.1479,-0.044500000000000005,0.08800000000000001,0.026600000000000002,0.036699999999999997,0.0248,-0.0392
2000-10,0.0748,0.0255,0.0203,-0.0281,0.0641,-0.0747,-0.0017000000000000001,-0.0167,-0.0175,0.0206,-0.0053,-0.029300000000000003
2000-11,0.027000000000000003,-0.1114,-0.0518,-0.0252,0.0137,-0.2321,-0.1653,0.0296,-0.0104,0.0075,-0.0512,-0.0802
2000-12,0.054400000000000004,0.0008,0.066,0.075,0.0768,-0.0806,-0.042699999999999995,0.0647,0.0567,0.0349,0.098,-0.005699999999999999
2001-01,-0.0218,0.1305,0.015600000000000001,-0.034300000000000004,-0.059000000000000004,0.1623,0.155,-0.1023,0.0641,-0.0851,-0.0046,0.032400000000000005
2001-02,0.0014000000000000002,-0.0125,-0.048799999999999996,-0.0003,-0.0152,-0.2611,-0.10300000000000001,0.061799999999999994,-0.0533,-0.0054,-0.0507,-0.0246
2001-03,-0.0478,-0.0333,-0.058499999999999996,-0.001,-0.0646,-0.1389,-0.06,0.0105,-0.0287,-0.0859,-0.0332,-0.073
2001-04,0.0092,0.087,0.0968,0.1002,0.0313,0.18,0.0401,0.0541,0.055999999999999994,0.0425,0.040999999999999995,0.1093
2001-05,0.034,-0.015600000000000001,0.018600000000000002,0.001,0.0279,-0.0326,-0.0163,0.004699999999999999,0.0161,0.0277,0.036699999999999997,0.0366
2001-06,-0.0152,0.0379,-0.061900000000000004,-0.0746,-0.013000000000000001,0.013999999999999999,-0.0268,-0.061500000000000006,-0.0258,-0.0298,0.0069,-0.0177
2001-07,-0.0054,0.0326,0.004,-0.0223,0.0086,-0.0754,-0.0096,-0.0384,0.0455,0.022799999999999997,-0.0063,-0.061500000000000006
2001-08,0.0199,-0.1005,-0.0331,-0.035,0.005699999999999999,-0.1263,-0.0864,0.0053,-0.0692,-0.031,-0.0526,-0.0516
2001-09,-0.0352,-0.1727,-0.15960000000000002,-0.061799999999999994,-0.051100000000000007,-0.1905,-0.0235,-0.066,-0.0951,-0.0063,-0.0553,-0.1399
2001-10,0.0128,0.010700000000000001,0.0481,0.051399999999999994,0.0215,0.1574,-0.09570000000000001,0.0176,0.015700000000000002,0.0126,-0.015300000000000001,0.0070999999999999995
2001-11,0.0258,0.1501,0.0882,-0.0421,0.0767,0.1597,0.058499999999999996,-0.0143,0.0981,0.050199999999999995,0.0673,0.08410000000000001
2001-12,0.0189,-0.0084,0.0395,0.059699999999999996,-0.0016,-0.0068000000000000005,0.026000000000000002,0.0404,0.0434,-0.0282,0.0315,0.052199999999999996
2002-01,0.0087,0.0285,0.02,-0.0287,0.005699999999999999,-0.004699999999999999,-0.07150000000000001,-0.0433,0.026099999999999998,-0.0241,-0.011899999999999999,-0.0269
2002-02,0.0424,0.0327,0.045899999999999996,0.0556,0.038599999999999995,-0.1318,-0.0275,-0.0036,-0.0015,-0.0045000000000000005,-0.0111,0.02
2002-03,0.038,0.0689,0.0489,0.07690000000000001,0.05,0.0649,0.0036,0.10289999999999999,0.0209,0.0054,0.0629,0.0248
2002-04,0.0212,0.019299999999999998,-0.0103,-0.0455,-0.0256,-0.11900000000000001,-0.1276,-0.0042,-0.016200000000000003,-0.0755,-0.0102,-0.0762
2002-05,0.0127,-0.0043,-0.0084,-0.0074,0.010700000000000001,-0.0355,0.03,-0.0692,-0.0144,-0.022799999999999997,-0.0016,-0.0174
2002-06,-0.0605,-0.0816,-0.0369,0.0001,-0.013999999999999999,-0.122,-0.14400000000000002,-0.0581,-0.051,-0.0953,-0.047599999999999996,-0.0613
