,portfolio_return,portfolio_value,regime
2018-02-28,-0.04732000000000001,124.99401998688019,1
2018-03-31,-0.018559999999999997,122.67413097592369,1
2018-04-30,0.009920000000000003,123.89105835520485,1
2018-05-31,0.024940000000000004,126.98090135058365,1
2018-06-30,0.0065200000000000015,127.80881682738946,1
2018-07-31,0.0329,132.01372690101056,1
2018-08-31,0.017039999999999996,134.26324080740378,1
2018-09-30,0.010960000000000004,135.73476592665293,1
2018-10-31,-0.07664000000000001,125.33205346603424,1
2018-11-30,0.02570759787829495,128.5540394978,3
2018-12-31,-0.0168822152277489,126.38376253460162,3
2019-01-31,-0.04391513961276463,120.83360195810809,3
2019-02-28,-0.001769896075483242,120.61973904021593,3
2019-03-31,-0.06407532754617593,112.89098975267983,3
2019-04-30,0.008590515952386874,113.86078160103098,3
2019-05-31,-0.04516545273082096,108.71820785173529,3
2019-06-30,-0.04344173998808839,103.99529973426925,3
2019-07-31,-0.030258357156230656,100.84857281234046,3
2019-08-31,-0.19285336380309073,81.39958631073969,3
2019-09-30,-0.49564120978818416,41.05459687542696,3
2019-10-31,0.00860247563456692,41.40776804473479,3
2019-11-30,0.02565046698493214,42.46989663188599,3
2019-12-31,-0.008442019652724156,42.11136492987044,3
2020-01-31,-0.2772119763890404,30.437590229220934,3
2020-02-29,0.10904300501438316,33.756596533211614,3
2020-03-31,-0.07636578883803358,31.17874741046568,3
2020-04-30,0.16951249167052818,36.46393457117974,3
2020-05-31,0.018293591498627304,37.13099089465758,3
2020-06-30,0.035760333209358335,38.458807501444184,3
2020-07-31,-0.0005100936070015319,38.4391899096048,3
2020-08-31,0.07397290709436913,41.28264853357081,3
2020-09-30,-0.017047052427764324,40.57890105966206,3
2020-10-31,0.011025738665358407,41.02631341807333,3
2020-11-30,0.0035794111865261866,41.17316346326391,3
2020-12-31,0.031250590117006496,42.459849118474885,3
2021-01-31,0.0394712448460829,44.13579221915795,3
2021-02-28,0.08876304449605343,48.05341950777564,1
2021-03-31,0.043455352296550016,50.141597781539936,2
2021-04-30,-0.00010114052711739311,50.1365264339098,2
2021-05-31,-0.0008818751007195278,50.092312279611164,2
2021-06-30,-0.02673086755609407,48.75330131448637,2
2021-07-31,0.02378008604490004,49.912659014717796,2
2021-08-31,0.0018761708289338334,50.006303689555736,2
2021-09-30,-0.0072226383851697155,49.6451262410271,2
2021-10-31,0.03251452909276996,51.25931414250521,2
2021-11-30,0.05363963876557806,54.008845236480475,2
2021-12-31,0.0032600713403972493,54.18491792496387,2
2022-01-31,0.08538881297514907,58.81170374773241,2
2022-02-28,0.08866212319463483,64.02607427070022,2
2022-03-31,0.004487131014415957,64.31336765429157,2
2022-04-30,0.06383217074023007,68.41862951927949,2
2022-05-31,0.27667735704915736,87.3485151075992,2
2022-06-30,0.07064337796596228,93.51910927511089,2
2022-07-31,-0.020012064672467033,91.64759881218586,2
2022-08-31,0.046150009136194554,95.87713633467854,2
2022-09-30,0.038853970689018746,99.60234377957319,2
2022-10-31,0.043715514076850086,103.9565114411564,2
2022-11-30,-0.03550462882754439,100.26557408823177,4
2022-12-31,-0.0070962808052676,99.55406141940031,4
2023-01-31,-0.04205371502792885,95.36744329059593,4
2023-02-28,0.009525562902116851,96.27587187047457,4
2023-03-31,0.03474357298812909,99.62083965180217,4
2023-04-30,0.015072122860863318,101.12233718653648,4
2023-05-31,0.029901669780629,104.1460639205337,3
2023-06-30,0.012404673023742359,105.4379617901777,3
2023-07-31,0.004558443807424141,105.91859481416756,3
2023-08-31,0.027294119017353867,108.80954954717633,3
2023-09-30,0.0562523169192393,114.93033881214376,3
2023-10-31,0.03689871336640091,119.1711204410764,3
2023-11-30,-0.057975165662941607,112.26215499126663,3
2023-12-31,-0.06356592094986628,105.12610772143015,3
2024-01-31,0.01367589870058971,106.5638017214157,3
2024-02-29,0.027090170477193705,109.45063327674673,3
2024-03-31,-0.00617276224296441,108.77502054018748,3
2024-04-30,0.04468518730740506,113.6356527073926,3
2024-05-31,-0.008467324810113067,112.6734627259099,3
2024-06-30,-4.797785242403537e-05,112.66805689514312,3
2024-07-31,-0.014184484256927107,111.0699186158554,3
2024-08-31,-0.017003894558527476,109.18129743108717,3
2024-09-30,-0.01637437239317439,107.39352220858062,3
2024-10-31,0.035006191519346454,111.15296041495138,3
2024-11-30,0.002472613763659959,111.42779875474494,3
2024-12-31,0.04038646907059228,115.92797410275762,3
2025-01-31,-0.002903480642661456,115.5913794740073,3
2025-02-28,-0.01982811800333387,113.29941996162854,3
2025-03-31,-0.03302,109.55827311449556,1
2025-04-30,-0.04508000000000001,104.6193861624941,1
